Modelo;Cor;Tam;Códico caixa grade;Descrição modelo;QTD PARES;CAIXA GRADE
4148065;121;334;7014996;SANDÁLIA HAVAIANAS LUNA SPARKLE;1;F0
4148065;121;356;7014996;SANDÁLIA HAVAIANAS LUNA SPARKLE;4;F0
4148065;121;378;7014996;SANDÁLIA HAVAIANAS LUNA SPARKLE;5;F0
4148065;121;390;7014996;SANDÁLIA HAVAIANAS LUNA SPARKLE;2;F0
4148065;121;412;7014996;SANDÁLIA HAVAIANAS LUNA SPARKLE;Não recomenda;Não recomenda
4129697;3544;334;7008015;SANDÁLIA HAVAIANAS LUNA ;1;F0
4129697;3544;356;7008015;SANDÁLIA HAVAIANAS LUNA ;4;F0
4129697;3544;378;7008015;SANDÁLIA HAVAIANAS LUNA ;5;F0
4129697;3544;390;7008015;SANDÁLIA HAVAIANAS LUNA ;2;F0
4129697;3544;412;7008015;SANDÁLIA HAVAIANAS LUNA ;Não recomenda;Não recomenda
4129697;90;334;7008015;SANDÁLIA HAVAIANAS LUNA ;1;F0
4129697;90;356;7008015;SANDÁLIA HAVAIANAS LUNA ;4;F0
4129697;90;378;7008015;SANDÁLIA HAVAIANAS LUNA ;5;F0
4129697;90;390;7008015;SANDÁLIA HAVAIANAS LUNA ;2;F0
4129697;90;412;7008015;SANDÁLIA HAVAIANAS LUNA ;Não recomenda;Não recomenda
4129697;5282;334;7008015;SANDÁLIA HAVAIANAS LUNA ;1;F0
4129697;5282;356;7008015;SANDÁLIA HAVAIANAS LUNA ;4;F0
4129697;5282;378;7008015;SANDÁLIA HAVAIANAS LUNA ;5;F0
4129697;5282;390;7008015;SANDÁLIA HAVAIANAS LUNA ;2;F0
4129697;5282;412;7008015;SANDÁLIA HAVAIANAS LUNA ;Não recomenda;Não recomenda
4147955;90;33;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;90;34;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;90;35;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;90;36;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;90;37;;ORIGINE HAVAIANAS IV;3;GRANEL
4147955;90;38;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;90;39;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;90;40;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;90;41;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;90;42;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;90;43;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;90;44;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;555;33;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;555;34;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;555;35;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;555;36;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;555;37;;ORIGINE HAVAIANAS IV;3;GRANEL
4147955;555;38;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;555;39;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;555;40;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;555;41;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;555;42;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;555;43;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;555;44;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;1;33;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;1;34;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;1;35;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;1;36;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;1;37;;ORIGINE HAVAIANAS IV;3;GRANEL
4147955;1;38;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;1;39;;ORIGINE HAVAIANAS IV;2;GRANEL
4147955;1;40;;ORIGINE HAVAIANAS IV;1;GRANEL
4147955;1;41;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;1;42;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;1;43;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4147955;1;44;;ORIGINE HAVAIANAS IV;Não recomenda;Não recomenda
4146309;3612;33;;HAVAIANAS TNS ROOTS;Não recomenda;Não recomenda
4146309;3612;34;;HAVAIANAS TNS ROOTS;1;GRANEL
4146309;3612;35;;HAVAIANAS TNS ROOTS;1;GRANEL
4146309;3612;36;;HAVAIANAS TNS ROOTS;2;GRANEL
4146309;3612;37;;HAVAIANAS TNS ROOTS;3;GRANEL
4146309;3612;38;;HAVAIANAS TNS ROOTS;2;GRANEL
4146309;3612;39;;HAVAIANAS TNS ROOTS;2;GRANEL
4146309;3612;40;;HAVAIANAS TNS ROOTS;1;GRANEL
4146309;3612;41;;HAVAIANAS TNS ROOTS;Não recomenda;Não recomenda
4146309;3612;42;;HAVAIANAS TNS ROOTS;Não recomenda;Não recomenda
4146309;3612;43;;HAVAIANAS TNS ROOTS;Não recomenda;Não recomenda
4146309;3612;44;;HAVAIANAS TNS ROOTS;Não recomenda;Não recomenda
4146312;1;33;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;1;34;;HAVAIANAS TNS COLORS ;1;GRANEL
4146312;1;35;;HAVAIANAS TNS COLORS ;1;GRANEL
4146312;1;36;;HAVAIANAS TNS COLORS ;2;GRANEL
4146312;1;37;;HAVAIANAS TNS COLORS ;3;GRANEL
4146312;1;38;;HAVAIANAS TNS COLORS ;2;GRANEL
4146312;1;39;;HAVAIANAS TNS COLORS ;2;GRANEL
4146312;1;40;;HAVAIANAS TNS COLORS ;1;GRANEL
4146312;1;41;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;1;42;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;1;43;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;1;44;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;90;33;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;90;34;;HAVAIANAS TNS COLORS ;1;GRANEL
4146312;90;35;;HAVAIANAS TNS COLORS ;1;GRANEL
4146312;90;36;;HAVAIANAS TNS COLORS ;2;GRANEL
4146312;90;37;;HAVAIANAS TNS COLORS ;3;GRANEL
4146312;90;38;;HAVAIANAS TNS COLORS ;2;GRANEL
4146312;90;39;;HAVAIANAS TNS COLORS ;2;GRANEL
4146312;90;40;;HAVAIANAS TNS COLORS ;1;GRANEL
4146312;90;41;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;90;42;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;90;43;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4146312;90;44;;HAVAIANAS TNS COLORS ;Não recomenda;Não recomenda
4148366;1;33;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;1;34;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;1;35;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;1;36;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;1;37;;HAVAIANAS TNS CANVAS ROOTS;3;GRANEL
4148366;1;38;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;1;39;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;1;40;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;1;41;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;1;42;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;1;43;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;1;44;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;90;33;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;90;34;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;90;35;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;90;36;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;90;37;;HAVAIANAS TNS CANVAS ROOTS;3;GRANEL
4148366;90;38;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;90;39;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;90;40;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;90;41;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;90;42;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;90;43;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;90;44;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;555;33;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;555;34;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;555;35;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;555;36;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;555;37;;HAVAIANAS TNS CANVAS ROOTS;3;GRANEL
4148366;555;38;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;555;39;;HAVAIANAS TNS CANVAS ROOTS;2;GRANEL
4148366;555;40;;HAVAIANAS TNS CANVAS ROOTS;1;GRANEL
4148366;555;41;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;555;42;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;555;43;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4148366;555;44;;HAVAIANAS TNS CANVAS ROOTS;Não recomenda;Não recomenda
4147152;1256;33;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;1256;34;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;1256;35;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;1256;36;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;1256;37;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;1256;38;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;1256;39;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;1256;40;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;1256;41;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;1256;42;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;3544;33;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;3544;34;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;3544;35;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;3544;36;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;3544;37;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;3544;38;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;3544;39;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;3544;40;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;3544;41;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;3544;42;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;154;33;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;154;34;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;154;35;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;154;36;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;154;37;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;154;38;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;154;39;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;154;40;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;154;41;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;154;42;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;90;33;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;90;34;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;90;35;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;90;36;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;90;37;7014221;SANDÁLIA HAVAIANAS YOU PARATY;3;CS1
4147152;90;38;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;90;39;7014221;SANDÁLIA HAVAIANAS YOU PARATY;2;CS1
4147152;90;40;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;90;41;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4147152;90;42;7014221;SANDÁLIA HAVAIANAS YOU PARATY;Não recomenda;Não recomenda
4141387;90;998;;MOCHILA HAVAIANAS SACO;6;GRANEL
4145429;90;998;;MINI BAG HAVAIANAS LOGO;6;GRANEL
4145429;3562;998;;MINI BAG HAVAIANAS LOGO;6;GRANEL
4145406;90;998;;HAVAIANAS STREET BAG ;6;GRANEL
