CATEGORIA;LINHA;FAMILIA;COD_MOD;COD_GRADE;DESC_MOD;COD_COR;DESC_COR;TAMANHO_ID;COLECAO;FABRICA_ORIGEM;NACIONALIDADE;MULTIPLO;EXCLUSIVO;DATA_LANCAMENTO;PRECO_ADULTO;PRECO_INFANTIL;COD_MOD_DE;COD_COR_DE;HERANCA;TIPO_PREVISAO;REDE_S|SE_COMPACTA;REDE_S|SE_QUIOSQUE;REDE_N|NE|CO_COMPACTA;REDE_N|NE|CO_QUIOSQUE;VOLUME_S|SE_FULL|COMPACTA;VOLUME_S|SE_QUIOSQUE;VOLUME_N|NE|CO_FULL|COMPACTA;VOLUME_N|NE|CO_QUIOSQUE;EXPERIENCIA;E-COMMERCE;CONCEPT;MORUMBI;LEBLON;CONCEPT_RIO;IGUATEMI;M0;M2;M3;M4;M39;M80;M81;M82;M83;M84;M85;M67;F0;F2;F80;F81;F82;F83;F84;F69;F70;J1;J2;J3;I0;I80;I81;I82;B0;B2;B80;B81;B82;HF1;F3;HF4;W11;W12;CS1;CS2;CS3;CS4
SANDÁLIAS;UNISSEX;BRASIL;4147594;7014580;SANDÁLIA HAVAIANAS TOP MIX BRASIL;2619;AMAZONIA;SA334/456;CARRY OVER;A022;NACIONAL;12;;;20,83;;4110850;555;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4141403;7011501;SANDÁLIA HAVAIANAS TOP MAX BASIC;90;PRETO;SA356/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;17,91;;4140449;90;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4141403;7011501;SANDÁLIA HAVAIANAS TOP MAX BASIC;198;BRANCO/BRANCO;SA356/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;17,91;;4140449;1;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4141403;7011501;SANDÁLIA HAVAIANAS TOP MAX BASIC;1808;AZUL TRANQUILIDADE;SA356/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;17,91;;4140449;555;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147008;7014008;SANDÁLIA HAVAIANAS TOP MARVEL SERIES;1671;AZUL NAUTICO;SA234/478;CARRY OVER;A022;NACIONAL;12;;2021-06-01;25,00;20,83;4141765;1069;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147008;7014008;SANDÁLIA HAVAIANAS TOP MARVEL SERIES;2090;VERM RUBI;SA234/478;CARRY OVER;A022;NACIONAL;12;;2021-06-01;25,00;20,83;4141765;1069;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4146953;7013968;SANDÁLIA HAVAIANAS TOP MARVEL LOGOMANIA;121;BEGE PALHA;SA234/478;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;14,58;4146953;555;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;;;;;;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4146953;7013968;SANDÁLIA HAVAIANAS TOP MARVEL LOGOMANIA;4368;MARINHO/MARINHO;SA234/478;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;14,58;4146953;3847;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;;;;;;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4146953;7013968;SANDÁLIA HAVAIANAS TOP MARVEL LOGOMANIA;1808;AZUL TRANQUILIDADE;SA234/478;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;14,58;4146953;90;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;;;;;;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4146953;7013968;SANDÁLIA HAVAIANAS TOP MARVEL LOGOMANIA;2090;VERM RUBI;SA234/478;CARRY OVER;A022;NACIONAL;12;;;16,66;14,58;4141765;4368;2;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4146953;7013968;SANDÁLIA HAVAIANAS TOP MARVEL LOGOMANIA;3847;AZUL ESTRELA;SA234/478;CARRY OVER;A022;NACIONAL;12;;;16,66;14,58;4141765;1069;2;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4146953;7013968;SANDÁLIA HAVAIANAS TOP MARVEL LOGOMANIA;555;MARINHO;SA234/478;CARRY OVER;A022;NACIONAL;12;;;16,66;14,58;4141765;1069;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4146953;7013968;SANDÁLIA HAVAIANAS TOP MARVEL LOGOMANIA;90;PRETO;SA234/478;CARRY OVER;A022;NACIONAL;12;;;16,66;14,58;4141765;4368;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;X;X;X;X;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4139511;7012299;SANDÁLIA HAVAIANAS TOP MARVEL FC;5063;MARINHO/AZUL PROVENCE;SA234/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-09-01;29,16;24,16;4139511;1637;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4139511;7012299;SANDÁLIA HAVAIANAS TOP MARVEL FC;3456;VERMELHO APACHE/ BRANCO;SA234/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-09-01;29,16;24,16;4139511;4349;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4139511;7012299;SANDÁLIA HAVAIANAS TOP MARVEL FC;437;PRETO/PINK ELETRIC;SA234/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-09-01;29,16;24,16;4139511;4349;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;;;;;;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4139511;7012299;SANDÁLIA HAVAIANAS TOP MARVEL FC;4349;VERMELHO RUBI/PRETO;SA234/456;COLEÇÃO 21/22;A022;NACIONAL;12;;;29,16;24,16;4141765;1069;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4139511;7012299;SANDÁLIA HAVAIANAS TOP MARVEL FC;1637;MARINHO/MARINHO/DOURADO;SA234/456;COLEÇÃO 21/22;A022;NACIONAL;12;;;29,16;24,16;4141765;1069;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147012;7014003;SANDÁLIA HAVAIANAS TOP MARVEL CLAS FC;9427;CINZA GELO/AZUL INDIGO;SA234/478;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;22,92;18,75;4147012;3498;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147012;7014003;SANDÁLIA HAVAIANAS TOP MARVEL CLAS FC;1069;PRETO/PRETO;SA234/478;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;22,92;18,75;4147012;90;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147012;7014003;SANDÁLIA HAVAIANAS TOP MARVEL CLAS FC;8813;BEGE PALHA/VERMELHO RUBI;SA234/478;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;22,92;18,75;4147012;121;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147012;7014003;SANDÁLIA HAVAIANAS TOP MARVEL CLAS FC;3498;CINZA GELO;SA234/478;CARRY OVER;A022;NACIONAL;12;;;22,92;18,75;4141765;4368;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147012;7014003;SANDÁLIA HAVAIANAS TOP MARVEL CLAS FC;212;TURQUESA;SA234/478;CARRY OVER;A022;NACIONAL;12;;;22,92;18,75;4141765;4368;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147012;7014003;SANDÁLIA HAVAIANAS TOP MARVEL CLAS FC;90;PRETO;SA234/478;CARRY OVER;A022;NACIONAL;12;;;22,92;18,75;4141765;1069;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;BOYS LICENSES;4147012;7014003;SANDÁLIA HAVAIANAS TOP MARVEL CLAS FC;121;BEGE PALHA;SA234/478;CARRY OVER;A022;NACIONAL;12;;;22,92;18,75;4141765;1069;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;SELECTED CHANNELS;4146892;7013872;SANDÁLIA HAVAIANAS TOP LUWOW FC;1069;PRETO/PRETO;SA234/456;COLEÇÃO 21/22;A022;NACIONAL;12;;;18,75;16,66;4127920;1030;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;SELECTED CHANNELS;4146892;7013872;SANDÁLIA HAVAIANAS TOP LUWOW FC;90;PRETO;SA356/456;COLEÇÃO 21/22;A022;NACIONAL;12;;;18,75;16,66;4127920;90;2;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LOGOMANIA;4145741;7013176;SANDÁLIA HAVAIANAS TOP LOGOMANIA2 FC;31;AZUL;SA334/478;COLEÇÃO 21/22;A022;NACIONAL;12;;;18,74;14,99;4145741;3847;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;X;;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LOGOMANIA;4145741;7013176;SANDÁLIA HAVAIANAS TOP LOGOMANIA2 FC;7103;VERDE YUCCA;SA334/478;COLEÇÃO 21/22;A022;NACIONAL;12;;;18,74;14,99;4145741;5778;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;X;;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LOGOMANIA;4145741;7013176;SANDÁLIA HAVAIANAS TOP LOGOMANIA2 FC;555;MARINHO;SA234/478;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;18,74;14,99;4146953;555;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LOGOMANIA;4145741;7013176;SANDÁLIA HAVAIANAS TOP LOGOMANIA2 FC;1256;SALMAO;SA234/478;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;18,74;14,99;4146953;90;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LOGOMANIA;4145741;7013176;SANDÁLIA HAVAIANAS TOP LOGOMANIA2 FC;2090;VERM RUBI;SA234/478;CARRY OVER;A022;NACIONAL;12;;2021-06-01;18,74;14,99;4145741;5778;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;X;;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LOGOMANIA;4145741;7013176;SANDÁLIA HAVAIANAS TOP LOGOMANIA2 FC;121;BEGE PALHA;SA334/478;CARRY OVER;A022;NACIONAL;12;;;18,74;14,99;4145741;5178;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;X;;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4147083;-1;SANDÁLIA HAVAIANAS TOP JOSHUA VIDES;1;BRANCO;SA356/456;PRÉ VENDA;a297;NACIONAL;12;;;227,08;;0;0;;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4146801;-1;SANDÁLIA HAVAIANAS TOP HOW WE SURF WSL;555;MARINHO;SA334/456;PRÉ VENDA;A022;NACIONAL;12;;;22,91;;0;0;1;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4146801;-1;SANDÁLIA HAVAIANAS TOP HOW WE BEACH WSL;1671;AZUL NAUTICO;SA334/456;PRÉ VENDA;A022;NACIONAL;12;;;22,91;;0;0;1;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;SELECTED CHANNELS;4146849;7013778;SANDÁLIA HAVAIANAS TOP GOODVIBEZ FC;90;PRETO;SA234/456;COLEÇÃO 21/22;A022;NACIONAL;12;;;18,75;16,66;4144539;90;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;SELECTED CHANNELS;4146849;7013778;SANDÁLIA HAVAIANAS TOP GOODVIBEZ FC;1069;PRETO/PRETO;SA234/456;COLEÇÃO 21/22;A022;NACIONAL;12;;;18,75;16,66;4144539;5178;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;SELECTED CHANNELS;4146849;7013778;SANDÁLIA HAVAIANAS TOP GOODVIBEZ FC;4058;PRETO/PRETO/BRANCO;SA234/456;COLEÇÃO 21/22;A022;NACIONAL;12;;;18,75;16,66;4144539;1;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4146366;7013690;SANDÁLIA HAVAIANAS TOP FORTNITE FC;89;AZUL INDIGO;SA334/456;CARRY OVER;A022;NACIONAL;12;;;;;4146366;1157;1,5;DEFAULT;x;x;x;x;x;x;x;x;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4146366;7013690;SANDÁLIA HAVAIANAS TOP FORTNITE FC;2197;AMARELO CITRICO;SA334/456;CARRY OVER;A022;NACIONAL;12;;;;;4146366;1157;1,5;DEFAULT;x;x;x;x;x;x;x;x;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4146366;7013690;SANDÁLIA HAVAIANAS TOP FORTNITE FC;7611;VERDE ORVALHO;SA334/456;CARRY OVER;A022;NACIONAL;12;;;;;4146366;1157;1,5;DEFAULT;x;x;x;x;x;x;x;x;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;;;;;;;;;;;X;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4148296;7015236;SANDÁLIA HAVAIANAS TOP FORTNITE FC;31;AZUL;SA334/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;25,00;;4146366;89;1,5;DEFAULT;x;x;x;x;x;x;x;x;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4148296;7015236;SANDÁLIA HAVAIANAS TOP FORTNITE FC;1;BRANCO;SA334/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;25,00;;4146366;2197;1,5;DEFAULT;x;x;x;x;x;x;x;x;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4146612;-1;SANDÁLIA HAVAIANAS TOP FOLIA;7598;AMARELO LIMÃO;SA334/478;PRÉ VENDA;A022;NACIONAL;12;;;33,33;;0;0;1;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4146681;-1;SANDÁLIA HAVAIANAS TOP FESTA;1;BRANCO;SA334/478;PRÉ VENDA;A022;NACIONAL;12;;;20,83;;0;0;1;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;PROJETO ESPECIAL;4147566;-1;SANDÁLIA HAVAIANAS TOP ESTAMPADA ISAAC SILVA DROP 2;3847;AZUL ESTRELA;SA334/456;PRÉ VENDA;A022;NACIONAL;12;;;31,25;;0;0;;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4139412;7010825;SANDÁLIA HAVAIANAS TOP DISNEY;8910;PINK ELETRIC;SA234/478;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;16,66;14,58;4139412;129;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4139412;7010825;SANDÁLIA HAVAIANAS TOP DISNEY;1808;AZUL TRANQUILIDADE;SA234/478;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;16,66;14,58;4139412;31;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4139412;7010825;SANDÁLIA HAVAIANAS TOP DISNEY;4349;VERMELHO RUBI/PRETO;SA234/478;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;16,66;14,58;4139412;5778;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4139412;7010825;SANDÁLIA HAVAIANAS TOP DISNEY;1801;ROXO PRISMA;SA234/478;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;16,66;14,58;4139412;129;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4139412;7010825;SANDÁLIA HAVAIANAS TOP DISNEY;129;ROSA CRISTAL;SA234/478;CARRY OVER;A055;NACIONAL;12;;;16,66;14,58;4139412;5784;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;X;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4139412;7010825;SANDÁLIA HAVAIANAS TOP DISNEY;5778;VERMELHO CRUSH;SA234/478;CARRY OVER;A055;NACIONAL;12;;;16,66;14,58;4139412;1636;1,5;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;X;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4139412;7010825;SANDÁLIA HAVAIANAS TOP DISNEY;31;AZUL;SA234/478;CARRY OVER;A055;NACIONAL;12;;;16,66;14,58;4139412;3498;0,8;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;X;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4131932;7008900;SANDÁLIA HAVAIANAS TOP BASIC;2205;BRANCO/CAFÉ;SA356/456;COLEÇÃO 22/23;A133;NACIONAL;12;;2022-04-01;17,91;;4131932;5002;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4131932;7008900;SANDÁLIA HAVAIANAS TOP BASIC;3983;PRETO/PRETO/AZUL;SA356/456;COLEÇÃO 22/23;A133;NACIONAL;12;;2022-04-01;17,91;;4131932;9399;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4131932;7008900;SANDÁLIA HAVAIANAS TOP BASIC;869;MUSGO;SA356/456;COLEÇÃO 22/23;A133;NACIONAL;12;;2022-04-01;17,91;;4131932;727;1;DEFAULT;;X;X;;;;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4131932;7008900;SANDÁLIA HAVAIANAS TOP BASIC;727;CAFE;SA356/456;CARRY OVER;A133;NACIONAL;12;;;17,91;;4131932;5178;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4131932;7008900;SANDÁLIA HAVAIANAS TOP BASIC;5002;CINZA ACO/CINZA ACO;SA356/456;CARRY OVER;A133;NACIONAL;12;;;17,91;;4131932;5178;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4131932;7008900;SANDÁLIA HAVAIANAS TOP BASIC;9399;PRETO/PRETO/AZUL NAUTICO;SA356/456;CARRY OVER;A133;NACIONAL;12;;;17,91;;4131932;7892;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4147082;-1;SANDÁLIA HAVAIANAS TOP BAPE;2619;AMAZONIA;SA356/456;PRÉ VENDA;A022;NACIONAL;12;;;114,58;;0;0;;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4147082;-1;SANDÁLIA HAVAIANAS TOP BAPE;212;TURQUESA;SA356/456;PRÉ VENDA;A022;NACIONAL;12;;;114,58;;0;0;;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;PROJETO ESPECIAL;4147082;-1;SANDÁLIA HAVAIANAS TOP BAPE;7600;ROSA PORCELANA;SA356/456;PRÉ VENDA;A022;NACIONAL;12;;;114,58;;0;0;;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
